s,x,y,curvature,heading,velocity
11.22768381,-0.025715117,5.883724172,0.006681097,1.600361731,40
11.97596304,-0.047835072,6.631676386,0.004750207,1.60384903,40
12.72425428,-0.072563616,7.379558921,0.002986555,1.605887521,40
13.47254296,-0.098816571,8.127386924,0.001385059,1.606477338,40
14.22080785,-0.125509753,8.875175544,2.65E-05,1.605618393,40
14.96902582,-0.151558984,9.622939928,-0.001032409,1.603553364,40
15.71718035,-0.176061927,10.3706931,-0.001769982,1.601324669,40
16.46527478,-0.198896463,11.11843896,-0.00222118,1.599211943,40
17.21331677,-0.220149676,11.86617896,-0.002410947,1.597215267,40
17.96131338,-0.239908655,12.61391455,-0.002427093,1.59533471,40
18.7092712,-0.258260489,13.3616472,-0.002339048,1.59357033,40
19.4571963,-0.275292265,14.10937835,-0.002201422,1.591922179,40
20.2050943,-0.291091072,14.85710947,-0.002048089,1.5903903,40
20.95297039,-0.305743999,15.60484199,-0.001892664,1.588974731,40
21.70082935,-0.319338132,16.35257739,-0.001737158,1.587675503,40
22.4486756,-0.331960562,17.10031711,-0.001581599,1.586492642,40
23.19651322,-0.343698375,17.8480626,-0.001425999,1.585426169,40
23.94434598,-0.35463866,18.59581533,-0.001270365,1.584476101,40
24.69217736,-0.364868506,19.34357675,-0.001114707,0,40
0,-0.089231844,4.649496162,0.000333333,1.586524571,40
0.748750754,-0.101007893,5.398154305,0.000333333,1.586648656,40
1.497501341,-0.112876837,6.146810816,0.000333333,1.58676982,40
2.246251779,-0.124836488,6.895465732,0.000333333,1.586888063,40
2.995002079,-0.136884661,7.644119093,0.000333333,1.587003385,40
3.743752257,-0.149019167,8.392770936,0.000333333,1.587115786,40
4.492502325,-0.16123782,9.141421301,0.000333333,1.587225266,40
5.241252294,-0.173538435,9.890070225,0.000333333,1.587331825,40
5.990002177,-0.185918822,10.63871775,0.000333333,1.587435463,40
6.738751983,-0.198376797,11.38736391,0.000333333,1.58753618,40
7.487501723,-0.210910172,12.13600874,0.000333333,1.587633976,40
8.236251405,-0.223516761,12.88465229,0.000333333,1.587728851,40
8.985001039,-0.236194376,13.63329459,0.000333333,1.587820804,40
9.733750632,-0.248940831,14.38193568,0.000333333,1.587909837,40
10.48250019,-0.261753939,15.1305756,0.000333333,1.587995949,40
11.23124973,-0.274631513,15.87921438,0.000333333,1.58807914,40
11.97999924,-0.287571367,16.62785207,0.000333333,1.58815941,40
12.72874874,-0.300571314,17.37648871,0.000333333,1.588236759,40
13.47749823,-0.313629167,18.12512433,0.000333333,1.588311187,40
14.22624771,-0.326742739,18.87375897,0.000333333,1.588382694,40
14.9749972,-0.339909843,19.62239267,0.000333333,1.588451279,40
15.72374668,-0.353128293,20.37102547,0.000333333,1.588516944,40
16.47249618,-0.366395902,21.1196574,0.000333333,1.588579688,40
17.22124568,-0.379710483,21.86828851,0.000333333,1.588639511,40
17.96999519,-0.393069849,22.61691884,0.000333333,1.588696412,40
18.71874472,-0.406471814,23.36554841,0.000333333,1.588750393,40
19.46749426,-0.419914191,24.11417728,0.000333333,1.588801453,40
20.21624382,-0.433394793,24.86280547,0.000333333,1.588849591,40
20.96499339,-0.446911433,25.61143304,0.000333333,1.588894809,40
21.71374299,-0.460461924,26.36006,0.000333333,1.588937106,40
22.4624926,-0.47404408,27.10868642,0.000333333,1.588976481,40
23.21124223,-0.487655714,27.85731231,0.000333333,1.589012936,40
23.95999188,-0.501294639,28.60593773,0.000333333,1.589046469,40
24.70874154,-0.514958669,29.35456271,0.000333333,0,40
0,-0.246967091,14.64851612,-0.000333333,1.58975242,40
0.747500581,-0.261135933,15.39588241,-0.000333333,1.589680861,40
1.495001135,-0.275251294,16.14324967,-0.000333333,1.589609601,40
2.242501664,-0.289313397,16.89061792,-0.000333333,1.589538639,40
2.990002169,-0.303322464,17.63798714,-0.000333333,1.589467975,40
3.737502651,-0.317278719,18.38535733,-0.000333333,1.58939761,40
4.485003113,-0.331182385,19.13272847,-0.000333333,1.589327543,40
5.232503555,-0.345033684,19.88010057,-0.000333333,1.589257774,40
5.98000398,-0.35883284,20.62747361,-0.000333333,1.589188304,40
6.727504388,-0.372580075,21.3748476,-0.000333333,1.589119132,40
7.475004781,-0.386275612,22.12222252,-0.000333333,1.589050258,40
8.22250516,-0.399919675,22.86959837,-0.000333333,1.588981683,40
8.970005527,-0.413512487,23.61697513,-0.000333333,1.588913406,40
9.717505882,-0.427054269,24.36435282,-0.000333333,1.588845428,40
10.46500623,-0.440545246,25.11173141,-0.000333333,1.588777748,40
11.21250656,-0.45398564,25.8591109,-0.000333333,1.588710366,40
11.96000689,-0.467375675,26.60649129,-0.000333333,1.588643283,40
12.70750721,-0.480715572,27.35387257,-0.000333333,1.588576498,40
13.45500753,-0.494005556,28.10125474,-0.000333333,1.588510012,40
14.20250784,-0.507245848,28.84863778,-0.000333333,1.588443824,40
14.95000814,-0.520436673,29.59602169,-0.000333333,1.588377934,40
15.69750845,-0.533578252,30.34340646,-0.000333333,1.588312342,40
16.44500875,-0.54667081,31.09079209,-0.000333333,1.588247049,40
17.19250905,-0.559714568,31.83817858,-0.000333333,1.588182055,40
17.94000934,-0.57270975,32.58556591,-0.000333333,1.588117359,40
18.68750964,-0.585656579,33.33295408,-0.000333333,1.588052961,40
19.43500994,-0.598555278,34.08034308,-0.000333333,1.587988861,40
20.18251024,-0.611406069,34.8277329,-0.000333333,1.58792506,40
20.93001053,-0.624209177,35.57512355,-0.000333333,1.587861557,40
21.67751084,-0.636964822,36.32251501,-0.000333333,1.587798353,40
22.42501114,-0.64967323,37.06990727,-0.000333333,1.587735447,40
23.17251145,-0.662334621,37.81730034,-0.000333333,1.587672839,40
23.92001176,-0.674949221,38.5646942,-0.000333333,1.58761053,40
24.66751207,-0.687517251,39.31208885,-0.000333333,0,40
